Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
77480;77830;VALENCE-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;114.0;1100.0;0.9;48.44622522423329,2.893071395479743;"{""coordinates"": [[[2.895282278153128, 48.42610195902436], [2.884425455926696, 48.43338797381877], [2.868466072658928, 48.441531060549195], [2.85980342535752, 48.45000466445213], [2.873034998742788, 48.45323122262757], [2.89106611513354, 48.46464734150592], [2.8944008828984833, 48.47457309506139], [2.905008332981417, 48.47447410039208], [2.90100130113378, 48.461318456901125], [2.903845314664068, 48.44463274461135], [2.910276753831738, 48.43965381543813], [2.91978160783006, 48.439777573429815], [2.927062241588309, 48.43510416529047], [2.924807934923124, 48.432691727639394], [2.913055768387403, 48.42708793022453], [2.901274425898279, 48.431154089391974], [2.895282278153128, 48.42610195902436]]], ""type"": ""Polygon""}";27572;480;05;2;77;11
78092;78380;BOUGIVAL;YVELINES;ILE-DE-FRANCE;Commune simple;72.0;277.0;8.4;48.86359864394336,2.1376070776516682;"{""coordinates"": [[[2.12244991835009, 48.850780303142194], [2.131714612727231, 48.862377887892585], [2.124356420222626, 48.87438478156334], [2.131966626782198, 48.870977665256476], [2.150387184663418, 48.870867007500784], [2.153764153313586, 48.86440651880216], [2.144469036605585, 48.861813207633226], [2.139863841938104, 48.85590729468212], [2.12244991835009, 48.850780303142194]]], ""type"": ""Polygon""}";26102;092;03;3;78;11
78416;78440;MONTALET-LE-BOIS;YVELINES;ILE-DE-FRANCE;Commune simple;112.0;303.0;0.30000000000000004;49.048989737667576,1.8299613501289742;"{""coordinates"": [[[1.83085914766171, 49.03583638387126], [1.821814506380063, 49.04384139843745], [1.818040623098634, 49.05578246092662], [1.837604110887073, 49.058347361727535], [1.841728787894149, 49.05194855876397], [1.831609418748064, 49.03592462015209], [1.83085914766171, 49.03583638387126]]], ""type"": ""Polygon""}";30670;416;10;1;78;11
78077;78125;LA BOISSIERE-ECOLE;YVELINES;ILE-DE-FRANCE;Commune simple;157.0;2552.0;0.8;48.68988837671913,1.667755182260763;"{""coordinates"": [[[1.671102450392254, 48.67039211181806], [1.667843027361463, 48.67304551753554], [1.658560654464595, 48.67007171972858], [1.644430591310616, 48.67391508764471], [1.631342390221279, 48.668493882562274], [1.626272557911077, 48.669155247322074], [1.6158315237159, 48.676717076229856], [1.60619060363054, 48.67912363850383], [1.611295049484221, 48.68845803363021], [1.6203258306145911, 48.68657476183178], [1.628929657011614, 48.68903092136106], [1.626004820274866, 48.69485356651384], [1.6406027990227532, 48.69732377463072], [1.649030399022384, 48.70932988109652], [1.668786223603049, 48.70589072755121], [1.685530269028829, 48.712940057925145], [1.6957344336354012, 48.71311501284661], [1.709667520859925, 48.71256485927561], [1.7063881915484722, 48.7099566169469], [1.717002304704154, 48.698394949105904], [1.7262597501414612, 48.695480630421955], [1.706534365242245, 48.68593078065699], [1.691443662447143, 48.67221840337648], [1.671102450392254, 48.67039211181806]]], ""type"": ""Polygon""}";22930;077;18;2;78;11
77140;77154;COUTENCON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;123.0;621.0;0.30000000000000004;48.47294148666484,2.997283625202672;"{""coordinates"": [[[2.9959697598464423, 48.4537038848259], [2.993114892872977, 48.4631677650179], [2.974071587268654, 48.485835297115244], [2.993125030120336, 48.489058497927985], [3.019467759872668, 48.47069614576417], [3.010808996583683, 48.46869111263158], [3.013769355556637, 48.45989255409643], [2.9959697598464423, 48.4537038848259]]], ""type"": ""Polygon""}";33941;140;10;3;77;11
91103;91220;BRETIGNY-SUR-ORGE;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;75.0;1460.0;22.7;48.60251133989735,2.3021623231962502;"{""coordinates"": [[[2.313281782316677, 48.57575656826309], [2.290435266292618, 48.58106493191001], [2.28814589751374, 48.594895561071446], [2.268120878364411, 48.60618051523794], [2.282544095671399, 48.61773753303216], [2.291824538782293, 48.619709104714985], [2.292714326038999, 48.62615508777353], [2.328934734600984, 48.619510202871396], [2.3187902510767, 48.61189646322535], [2.328923407628245, 48.596049976754294], [2.326590094046657, 48.5929423269166], [2.316867985207582, 48.58559148900522], [2.313281782316677, 48.57575656826309]]], ""type"": ""Polygon""}";34612;103;04;3;91;11
77143;77124;CREGY-LES-MEAUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;94.0;368.0;4.2;48.97765635378738,2.873690960455802;"{""coordinates"": [[[2.868406048114334, 48.96201946254452], [2.857361723505549, 48.97059449810367], [2.860392210210019, 48.976335123865475], [2.868798217194024, 48.97978863165002], [2.866828316713816, 48.98617090560107], [2.876114122006893, 48.988240052870765], [2.877623428132317, 48.99135287384507], [2.888868461682883, 48.98524916962925], [2.8910672906895893, 48.97913650525999], [2.877349287182313, 48.97434839175138], [2.868406048114334, 48.96201946254452]]], ""type"": ""Polygon""}";31468;143;17;1;77;11
77176;77515;FAREMOUTIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;121.0;1086.0;2.4;48.77837226846947,3.000217359548239;"{""coordinates"": [[[3.020414797597052, 48.74911268108732], [3.013778068803887, 48.750858478274914], [2.992816654164662, 48.764556913091575], [2.982187937436108, 48.77437714430347], [2.982491478470302, 48.802482672470305], [2.990496236739641, 48.80628788160853], [3.005446330583738, 48.806746809485226], [3.002463859600791, 48.79393993612854], [3.006927964882938, 48.78799490222798], [3.015701414055227, 48.76937684019676], [3.026254179194815, 48.75833941231613], [3.020414797597052, 48.74911268108732]]], ""type"": ""Polygon""}";15763;176;07;1;77;11
95288;95410;GROSLAY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;71.0;309.0;8.4;48.98497010773108,2.350490578106561;"{""coordinates"": [[[2.344308027829061, 48.97791550098313], [2.343399584564091, 48.980617275839236], [2.3351570083382143, 48.980967547295336], [2.337479605121333, 48.99275150915264], [2.351150218229888, 48.99230465358529], [2.361984576626002, 48.98689537271051], [2.365690973859745, 48.98883940153542], [2.367829787639959, 48.98375198611976], [2.364243478653274, 48.978715236896996], [2.344308027829061, 48.97791550098313]]], ""type"": ""Polygon""}";19926;288;18;2;95;11
77071;77460;CHAINTREAUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;122.0;2385.0;0.9;48.19110115550278,2.814199448112729;"{""coordinates"": [[[2.810310115210018, 48.16099795370672], [2.810890160590386, 48.16427421929407], [2.801268634362612, 48.165500157722825], [2.7989440593222152, 48.168411621338066], [2.790387538512841, 48.16540035240533], [2.780977484234441, 48.167362861050044], [2.793375689041465, 48.19236386060198], [2.789932080834391, 48.198755345525825], [2.780460654402207, 48.20109558326807], [2.767550528628155, 48.2107976305983], [2.774950090886755, 48.21503195976561], [2.793730658283412, 48.21862038746352], [2.795159150953893, 48.221754113635434], [2.807023267619585, 48.21028384075121], [2.825367128100786, 48.20359095433924], [2.86213101713477, 48.21752328774431], [2.86330949448821, 48.21477132168953], [2.8487127344713183, 48.19695569550289], [2.837758359050751, 48.166014859928396], [2.823300350022461, 48.165580186710265], [2.810310115210018, 48.16099795370672]]], ""type"": ""Polygon""}";11271;071;04;4;77;11
77297;77570;MONDREVILLE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;98.0;2019.0;0.4;48.15104972937193,2.597643553703819;"{""coordinates"": [[[2.639666067910888, 48.13895036982027], [2.604308235726409, 48.1318183013655], [2.57786790459821, 48.13178063196324], [2.570562642830994, 48.14081569138084], [2.566877938709591, 48.1507724318144], [2.552385530987609, 48.15354383006574], [2.554691673490297, 48.16712199720707], [2.575894271199272, 48.16666918570969], [2.595699642521367, 48.171219801757616], [2.6224322197727, 48.167007187952855], [2.623270144537215, 48.1570218046793], [2.637187223426187, 48.153412106537324], [2.640105344539663, 48.143540879756934], [2.650196835400067, 48.14440807779636], [2.648711751062645, 48.14128123572077], [2.639666067910888, 48.13895036982027]]], ""type"": ""Polygon""}";13964;297;04;4;77;11
78606;78113;LE TARTRE-GAUDRAN;YVELINES;ILE-DE-FRANCE;Commune simple;149.0;434.0;0.0;48.69713872330153,1.603661130513873;"{""coordinates"": [[[1.626004820274866, 48.69485356651384], [1.628929657011614, 48.68903092136106], [1.6203258306145911, 48.68657476183178], [1.611295049484221, 48.68845803363021], [1.5821889985026631, 48.69605895619703], [1.5824953975770502, 48.70430283389031], [1.594878195232106, 48.70931607269874], [1.602291785376446, 48.705040199225266], [1.626004820274866, 48.69485356651384]]], ""type"": ""Polygon""}";22833;606;08;1;78;11
91667;91360;VILLEMOISSON-SUR-ORGE;ESSONNE;ILE-DE-FRANCE;Commune simple;66.0;232.0;6.9;48.661310767634106,2.331088790958911;"{""coordinates"": [[[2.33686153765609, 48.65030936920091], [2.324345880587344, 48.65653565365251], [2.318728500486487, 48.665642670298666], [2.325093494433438, 48.66909698440028], [2.338125432437762, 48.66737105034268], [2.341952353469228, 48.66758113184323], [2.33686153765609, 48.65030936920091]]], ""type"": ""Polygon""}";13178;667;14;3;91;11
77228;77510;HONDEVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;177.0;554.0;0.2;48.90360379720189,3.311902328572169;"{""coordinates"": [[[3.317858363481213, 48.89322696056684], [3.313255369895902, 48.89436321191476], [3.300435289712178, 48.88971071525809], [3.293190948491592, 48.89406329006907], [3.293813691891486, 48.90049171552838], [3.301562148607925, 48.90531962796355], [3.313075874080068, 48.92121636514939], [3.330199223018051, 48.907959957190435], [3.326203091706264, 48.89942764995994], [3.317858363481213, 48.89322696056684]]], ""type"": ""Polygon""}";34978;228;26;3;77;11
91507;91720;PRUNAY-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;109.0;507.0;0.30000000000000004;48.352066251320515,2.361308275724538;"{""coordinates"": [[[2.385364207080836, 48.34774884788388], [2.376371617614294, 48.34460679092464], [2.34495244688947, 48.345597852237226], [2.345332779765498, 48.34865902876977], [2.340933015565537, 48.34969630875446], [2.327292872235835, 48.3491967625036], [2.34779150915547, 48.35937929266506], [2.383011232645624, 48.35848827139812], [2.385364207080836, 48.34774884788388]]], ""type"": ""Polygon""}";2271;507;18;2;91;11
78124;78420;CARRIERES-SUR-SEINE;YVELINES;ILE-DE-FRANCE;Commune simple;40.0;508.0;15.2;48.9119335063694,2.178382353225143;"{""coordinates"": [[[2.174275675157644, 48.899066831513004], [2.161350443110867, 48.90799733182186], [2.160838791629611, 48.920269529514734], [2.167902216751399, 48.926578032577964], [2.180340270894602, 48.91674430186518], [2.199191190256299, 48.918967197714586], [2.200591009269503, 48.908679329890454], [2.174275675157644, 48.899066831513004]]], ""type"": ""Polygon""}";17292;124;09;3;78;11
78269;78125;GAZERAN;YVELINES;ILE-DE-FRANCE;Commune simple;161.0;2573.0;1.2;48.63342754625917,1.777589745943058;"{""coordinates"": [[[1.775091719095654, 48.598287401917474], [1.763197615465777, 48.5999726737811], [1.764969229344926, 48.60537083898415], [1.752669945881442, 48.6086072183476], [1.75968043338246, 48.621338098471675], [1.757850133402431, 48.63156559252578], [1.739946739404807, 48.63841248479759], [1.729496765437648, 48.64616404099065], [1.737490184151564, 48.65246522578084], [1.75968441074364, 48.66526551698371], [1.7671650294836252, 48.67400604854572], [1.7859780844113051, 48.67455893765777], [1.7867902751645541, 48.66414114580948], [1.766793305697524, 48.65290701244915], [1.7688766533597362, 48.6428441152784], [1.776490656796841, 48.638262634472014], [1.802348479663074, 48.63884924344306], [1.822350106947091, 48.63489252320576], [1.827546681875148, 48.61921880079522], [1.8057899552385162, 48.61057325507247], [1.7771111550965, 48.60474049163269], [1.775091719095654, 48.598287401917474]]], ""type"": ""Polygon""}";6748;269;18;2;78;11
77062;77400;CARNETIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;104.0;159.0;0.5;48.904218643936304,2.699398558452644;"{""coordinates"": [[[2.7102865966781833, 48.903927997808026], [2.707593676338137, 48.89763540986345], [2.692999270795783, 48.89993705023724], [2.687901759009762, 48.910652383043704], [2.703041341463073, 48.90900920877898], [2.7102865966781833, 48.903927997808026]]], ""type"": ""Polygon""}";1521;062;43;5;77;11
78372;78160;MARLY-LE-ROI;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;134.0;666.0;16.6;48.865007453010364,2.0912500429804872;"{""coordinates"": [[[2.092697911771177, 48.84617837034004], [2.081046982064394, 48.85312265255854], [2.07085301693767, 48.85462684385782], [2.08072507738931, 48.8713685446185], [2.077372253683236, 48.873618151971634], [2.084222440033953, 48.878716196263184], [2.097437746747568, 48.88014761569262], [2.101094623742498, 48.88553530232717], [2.104393405454175, 48.872933004485446], [2.109398751331529, 48.87283544596528], [2.105589917450221, 48.866772287672525], [2.106944288429823, 48.856952241884706], [2.094520194511738, 48.8526677546051], [2.092697911771177, 48.84617837034004]]], ""type"": ""Polygon""}";21608;372;13;3;78;11
77053;77170;BRIE-COMTE-ROBERT;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;88.0;1992.0;16.2;48.692049031608356,2.614060605203481;"{""coordinates"": [[[2.597657740600789, 48.66637073774802], [2.59333978430503, 48.66458410555258], [2.584410191801359, 48.6673237145763], [2.584074003883713, 48.677153835112456], [2.580375775134844, 48.6894816011529], [2.5716466589996623, 48.69202303722503], [2.57767676137308, 48.69901536084509], [2.574345135090998, 48.70100031418579], [2.594869502369241, 48.702007216840244], [2.61518582057583, 48.716609558573715], [2.616798004962058, 48.71362859518836], [2.6498409676743133, 48.71543008305954], [2.655502289589823, 48.71024778156747], [2.644499678852267, 48.70337970003979], [2.640462698233879, 48.69365349083029], [2.639541111165652, 48.68346879540594], [2.6521474607810402, 48.67726392722178], [2.65402667194369, 48.67037043826094], [2.644608309959961, 48.667419433613304], [2.638897754484971, 48.680246755360926], [2.628997270463152, 48.68194334220152], [2.618045629517793, 48.67496484831796], [2.603181637715935, 48.672127929548225], [2.597657740600789, 48.66637073774802]]], ""type"": ""Polygon""}";14031;053;02;2;77;11
91027;91200;ATHIS-MONS;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;69.0;861.0;30.6;48.70924457753937,2.386604923247789;"{""coordinates"": [[[2.389918982964489, 48.6918615436903], [2.37831174507862, 48.69681168923057], [2.359690485654847, 48.69953753331686], [2.353874105419902, 48.70178183888006], [2.355793865582265, 48.70478746220075], [2.369306110028766, 48.70782790708772], [2.370706732277136, 48.720175922532974], [2.386585087493129, 48.720096695730625], [2.411013730714041, 48.726048210603885], [2.414260110402738, 48.71781621119755], [2.40462004457952, 48.710887642823785], [2.400579260004066, 48.70177381629322], [2.389918982964489, 48.6918615436903]]], ""type"": ""Polygon""}";29171;027;02;3;91;11
78291;78930;GUERVILLE;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;94.0;1013.0;2.1;48.95237177178076,1.740805587691228;"{""coordinates"": [[[1.729485324011567, 48.931158563558235], [1.724227143096421, 48.932388807866694], [1.720244639362361, 48.941681835631215], [1.7261208462969222, 48.95037833043451], [1.723572116636314, 48.96297817712382], [1.729985015629496, 48.96828047048379], [1.732468928463614, 48.97789371941941], [1.751753677037001, 48.96735787163158], [1.7629266351026822, 48.96680813697133], [1.756228377001213, 48.954462769699234], [1.763601015990008, 48.944196448276244], [1.757435055430595, 48.93882644997293], [1.729485324011567, 48.931158563558235]]], ""type"": ""Polygon""}";36197;291;07;1;78;11
78090;78410;BOUAFLE;YVELINES;ILE-DE-FRANCE;Commune simple;83.0;696.0;2.2;48.960582814261706,1.8971510925986599;"{""coordinates"": [[[1.893737833246441, 48.932949289728505], [1.884798650259464, 48.940510868556956], [1.885978002393337, 48.97341024860479], [1.889532844053993, 48.975826391770696], [1.897332319622064, 48.97974738676358], [1.915863783152318, 48.970329684390634], [1.909767022662071, 48.95425753746787], [1.900104918333164, 48.952028884071694], [1.895205531801193, 48.94611119135313], [1.893737833246441, 48.932949289728505]]], ""type"": ""Polygon""}";32146;090;01;1;78;11
77393;77540;ROZAY-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;100.0;316.0;2.7;48.683547380112,2.963861644363784;"{""coordinates"": [[[2.9735178686051693, 48.671373204151315], [2.946693939589045, 48.686933886838354], [2.946364540741624, 48.69021674325029], [2.9559547251625373, 48.691596831035085], [2.968497039501726, 48.68730142098655], [2.977488975728916, 48.68996583803281], [2.9735178686051693, 48.671373204151315]]], ""type"": ""Polygon""}";17262;393;27;3;77;11
78545;78210;SAINT-CYR-L'ECOLE;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;130.0;511.0;17.5;48.80657592938436,2.065925070303481;"{""coordinates"": [[[2.070251387007021, 48.78981062262139], [2.053611708429214, 48.794608915730564], [2.0501254213759, 48.798412846738785], [2.048458422725607, 48.80322053657031], [2.060286578671279, 48.81704828317048], [2.07068090815964, 48.82301168390119], [2.083161019829898, 48.818952748452425], [2.070251387007021, 48.78981062262139]]], ""type"": ""Polygon""}";22742;545;36;4;78;11
91129;91590;CERNY;ESSONNE;ILE-DE-FRANCE;Commune simple;102.0;1725.0;3.2;48.48597985167995,2.310682838716483;"{""coordinates"": [[[2.344160658725325, 48.47629963001473], [2.317220817578998, 48.46280603602799], [2.304068646575952, 48.467173947336576], [2.297585098094507, 48.47653708089779], [2.279098356219907, 48.48272380273025], [2.27059538953538, 48.47916327859277], [2.264778532062881, 48.48194329774485], [2.271733438691172, 48.49076662908466], [2.272229360986321, 48.50380533282854], [2.277063952388392, 48.504671498482246], [2.2885973810634, 48.499748182161], [2.307086472728099, 48.49990243090049], [2.321981896203023, 48.50160769093288], [2.334532852545431, 48.49610997432352], [2.341659327363695, 48.49989211602809], [2.350338674804365, 48.496422363877606], [2.352288421020651, 48.48979376405596], [2.346602093748158, 48.48669488155309], [2.344160658725325, 48.47629963001473]]], ""type"": ""Polygon""}";20563;129;11;1;91;11
